txn_id,merchant_id,cardholder_id,amount,status,txn_date,refund_flag,decline_reason
2026,330,1296,147.27,completed,2023-11-08,0,
2027,125,1206,7.93,completed,2023-11-08,0,
2028,12,547,44.53,completed,2023-11-08,0,
2029,412,501,53.42,completed,2023-11-08,0,
2030,315,895,10.05,completed,2023-11-08,0,
2031,331,1357,39.16,completed,2023-11-08,0,
2032,43,1500,18.81,completed,2023-11-08,0,
2033,120,1415,15.17,completed,2023-11-08,1,
2034,486,952,23.51,failed,2023-11-08,0,insufficient_funds
2035,129,1375,43.22,completed,2023-11-08,0,
2036,118,1317,42.05,completed,2023-11-08,0,
2037,54,979,80.66,completed,2023-11-08,0,
2038,184,1788,102.99,completed,2023-11-08,0,
2039,19,1357,41.11,completed,2023-11-08,0,
2040,246,320,20.66,completed,2023-11-08,0,
2041,158,757,27.29,completed,2023-11-08,0,
2042,494,390,23.15,completed,2023-11-08,0,
2043,248,1686,62.1,completed,2023-11-08,0,
2044,294,1846,195.3,completed,2023-11-08,0,
2045,426,1556,32.02,completed,2023-11-08,0,
2046,443,1751,14.97,completed,2023-11-08,0,
2047,320,9,41.77,completed,2023-11-08,0,
2048,39,1853,67.45,completed,2023-11-08,1,
2049,119,1181,13.73,completed,2023-11-08,0,
2050,247,588,38.94,completed,2023-11-08,0,
2051,150,1713,19.1,completed,2023-11-08,0,
2052,416,122,11.84,completed,2023-11-08,0,
2053,133,971,23.73,completed,2023-11-08,0,
2054,372,57,174.19,completed,2023-11-08,0,
2055,500,296,28.23,completed,2023-11-08,0,
2056,492,1104,7.49,completed,2023-11-08,0,
2057,221,1922,103.95,failed,2023-11-08,0,processing_error
2058,375,1713,46.0,completed,2023-11-08,0,
2059,152,177,22.63,completed,2023-11-08,0,
2060,132,180,29.34,completed,2023-11-08,0,
2061,401,661,38.13,completed,2023-11-08,0,
2062,110,831,58.13,completed,2023-11-08,0,
2063,404,1119,25.63,completed,2023-11-08,0,
2064,259,1670,48.11,completed,2023-11-08,0,
2065,282,1261,9.71,completed,2023-11-08,0,
2066,466,1099,43.17,completed,2023-11-08,0,
2067,77,1382,63.84,completed,2023-11-08,0,
2068,407,1605,48.06,completed,2023-11-08,0,
2069,308,124,11.52,completed,2023-11-08,0,
2070,179,542,91.44,completed,2023-11-08,0,
2071,54,77,23.93,completed,2023-11-09,0,
2072,136,832,30.98,completed,2023-11-09,0,
2073,365,1400,50.25,completed,2023-11-09,0,
2074,346,359,47.54,completed,2023-11-09,0,
2075,182,210,46.9,completed,2023-11-09,0,
2076,384,1242,44.0,completed,2023-11-09,0,
2077,113,649,43.7,completed,2023-11-09,0,
2078,215,686,34.58,completed,2023-11-09,0,
2079,31,1972,12.31,completed,2023-11-09,0,
2080,243,784,20.35,completed,2023-11-09,0,
2081,303,482,190.85,completed,2023-11-09,0,
2082,284,541,27.43,completed,2023-11-09,0,
2083,369,480,66.04,completed,2023-11-09,0,
2084,226,1721,33.08,failed,2023-11-09,0,processing_error
2085,443,1001,36.07,completed,2023-11-09,0,
2086,346,16,81.1,completed,2023-11-09,0,
2087,467,1938,80.07,completed,2023-11-09,0,
2088,171,1886,31.27,completed,2023-11-09,0,
2089,252,1078,68.47,completed,2023-11-09,0,
2090,119,1041,3.25,completed,2023-11-09,0,
2091,49,1622,35.0,completed,2023-11-09,0,
2092,29,1890,11.24,completed,2023-11-09,0,
2093,127,1888,68.05,completed,2023-11-09,1,
2094,411,1320,14.02,completed,2023-11-09,0,
2095,45,321,31.49,completed,2023-11-09,0,
2096,61,192,6.52,completed,2023-11-09,0,
2097,413,1708,59.1,completed,2023-11-09,0,
2098,398,1942,19.36,completed,2023-11-09,0,
2099,148,298,50.96,completed,2023-11-09,0,
2100,79,670,5.19,completed,2023-11-09,0,
2101,439,1687,19.46,completed,2023-11-09,0,
2102,254,895,152.16,failed,2023-11-09,0,merchant_limit_exceeded
2103,46,1674,47.19,completed,2023-11-09,0,
2104,303,1136,89.59,completed,2023-11-09,0,
2105,70,1441,133.33,failed,2023-11-09,0,merchant_limit_exceeded
2106,498,1744,45.11,completed,2023-11-09,0,
2107,408,1822,58.52,completed,2023-11-09,0,
2108,140,440,47.01,completed,2023-11-09,0,
2109,183,1770,48.53,failed,2023-11-09,0,insufficient_funds
2110,225,467,27.19,completed,2023-11-09,0,
2111,16,552,51.13,completed,2023-11-09,0,
2112,461,1834,26.32,failed,2023-11-10,0,insufficient_funds
2113,26,1311,35.82,completed,2023-11-10,0,
2114,16,121,67.45,completed,2023-11-10,0,
2115,149,709,22.45,completed,2023-11-10,0,
2116,84,114,41.36,completed,2023-11-10,0,
2117,151,1787,30.48,completed,2023-11-10,0,
2118,344,555,20.85,completed,2023-11-10,0,
2119,25,1410,32.14,completed,2023-11-10,1,
2120,293,212,25.68,completed,2023-11-10,0,
2121,452,1537,10.87,completed,2023-11-10,0,
2122,215,504,44.94,completed,2023-11-10,0,
2123,242,1228,5.49,completed,2023-11-10,0,
2124,226,361,52.61,completed,2023-11-10,0,
2125,91,1051,22.32,completed,2023-11-10,0,
2126,207,774,59.77,completed,2023-11-10,0,
2127,48,849,58.51,completed,2023-11-10,0,
2128,398,614,94.19,completed,2023-11-10,0,
2129,79,868,40.73,completed,2023-11-10,0,
2130,194,1254,46.64,completed,2023-11-10,0,
2131,85,110,55.84,completed,2023-11-10,0,
2132,89,568,37.02,failed,2023-11-10,0,insufficient_funds
2133,270,1868,56.43,failed,2023-11-10,0,merchant_limit_exceeded
2134,145,221,20.18,completed,2023-11-10,0,
2135,277,1777,66.41,completed,2023-11-10,0,
2136,77,1032,16.94,completed,2023-11-10,0,
2137,88,1942,32.49,completed,2023-11-10,0,
2138,184,1717,53.41,completed,2023-11-10,0,
2139,244,1424,29.13,completed,2023-11-10,0,
2140,334,222,134.72,completed,2023-11-10,0,
2141,369,447,47.39,completed,2023-11-10,0,
2142,210,504,27.62,completed,2023-11-10,0,
2143,455,457,45.44,completed,2023-11-10,0,
2144,227,864,28.91,completed,2023-11-10,0,
2145,426,83,37.68,completed,2023-11-10,0,
2146,90,655,39.51,completed,2023-11-10,0,
2147,276,1093,236.85,completed,2023-11-10,0,
2148,400,475,142.41,completed,2023-11-10,0,
2149,174,672,28.63,completed,2023-11-10,0,
2150,37,1931,13.28,completed,2023-11-10,0,
2151,301,892,30.59,completed,2023-11-10,1,
2152,500,573,19.7,completed,2023-11-10,0,
2153,418,251,67.63,completed,2023-11-10,0,
2154,268,1761,19.77,completed,2023-11-10,0,
2155,182,1601,9.05,completed,2023-11-10,1,
2156,54,1857,5.04,completed,2023-11-10,0,
2157,428,1327,42.5,completed,2023-11-10,0,
2158,184,591,13.16,completed,2023-11-10,0,
2159,242,155,17.2,completed,2023-11-10,0,
2160,241,674,50.14,completed,2023-11-10,0,
2161,355,1655,7.11,completed,2023-11-10,0,
2162,298,1435,46.67,completed,2023-11-10,0,
2163,194,1663,35.24,completed,2023-11-10,0,
2164,220,453,75.21,completed,2023-11-10,0,
2165,33,153,21.49,completed,2023-11-10,0,
2166,345,1802,17.6,completed,2023-11-10,0,
2167,484,289,15.33,completed,2023-11-10,0,
2168,286,1248,15.31,completed,2023-11-10,0,
2169,369,1771,83.05,completed,2023-11-10,0,
2170,116,1178,59.22,completed,2023-11-11,0,
2171,158,240,28.89,completed,2023-11-11,0,
2172,172,824,44.46,completed,2023-11-11,0,
2173,224,693,14.53,completed,2023-11-11,0,
2174,383,469,5.07,failed,2023-11-11,0,insufficient_funds
2175,25,779,40.07,completed,2023-11-11,0,
2176,378,598,24.3,completed,2023-11-11,0,
2177,349,1462,17.37,completed,2023-11-11,0,
2178,209,1400,13.18,completed,2023-11-11,1,
2179,213,1707,22.72,completed,2023-11-11,0,
2180,110,1049,19.82,failed,2023-11-11,0,card_blocked
2181,463,1161,61.21,completed,2023-11-11,0,
2182,216,628,51.91,completed,2023-11-11,1,
2183,429,178,43.37,completed,2023-11-11,0,
2184,282,297,117.75,completed,2023-11-11,0,
2185,271,99,79.81,completed,2023-11-11,0,
2186,31,1854,29.63,completed,2023-11-11,0,
2187,433,1739,57.21,failed,2023-11-11,0,processing_error
2188,234,1351,24.7,completed,2023-11-11,0,
2189,457,89,27.3,completed,2023-11-11,1,
2190,217,625,89.21,completed,2023-11-11,0,
2191,321,1538,32.45,completed,2023-11-11,0,
2192,334,1709,47.48,completed,2023-11-11,0,
2193,224,1597,42.43,failed,2023-11-11,0,merchant_limit_exceeded
2194,269,1886,22.55,completed,2023-11-11,0,
2195,365,1450,115.53,completed,2023-11-11,0,
2196,253,442,94.49,failed,2023-11-11,0,card_blocked
2197,334,1131,126.34,failed,2023-11-11,0,merchant_limit_exceeded
2198,51,6,16.25,completed,2023-11-11,0,
2199,372,122,10.91,completed,2023-11-11,0,
2200,80,1590,235.22,completed,2023-11-11,0,
2201,31,208,44.43,failed,2023-11-11,0,insufficient_funds
2202,414,724,8.21,completed,2023-11-11,0,
2203,284,1484,15.94,completed,2023-11-11,0,
2204,83,941,43.31,completed,2023-11-11,0,
2205,27,1829,21.41,completed,2023-11-11,0,
2206,463,1264,16.3,completed,2023-11-11,0,
2207,118,206,92.18,completed,2023-11-11,0,
2208,55,1384,19.67,completed,2023-11-11,1,
2209,75,352,49.27,completed,2023-11-11,0,
2210,63,1966,10.81,completed,2023-11-11,0,
2211,240,1713,113.72,completed,2023-11-11,0,
2212,445,1998,25.99,completed,2023-11-11,0,
2213,427,1662,66.66,completed,2023-11-11,0,
2214,32,23,79.87,completed,2023-11-11,0,
2215,474,646,35.54,completed,2023-11-11,0,
2216,119,1265,51.46,completed,2023-11-11,0,
2217,178,1922,29.64,completed,2023-11-11,0,
2218,288,286,62.72,completed,2023-11-11,0,
2219,376,677,24.71,completed,2023-11-11,0,
2220,364,1737,58.27,completed,2023-11-11,0,
2221,196,1008,19.65,completed,2023-11-11,0,
2222,402,402,13.42,completed,2023-11-11,0,
2223,332,1691,24.6,completed,2023-11-11,0,
2224,328,1536,10.3,completed,2023-11-11,0,
2225,96,1780,21.0,completed,2023-11-11,0,
2226,40,1423,19.32,completed,2023-11-11,0,
2227,312,592,53.42,completed,2023-11-11,0,
2228,192,263,18.43,completed,2023-11-11,0,
2229,336,1669,27.6,failed,2023-11-11,0,processing_error
2230,110,437,41.88,completed,2023-11-11,0,
2231,17,537,8.81,failed,2023-11-11,0,processing_error
2232,213,1895,69.34,completed,2023-11-11,0,
2233,500,785,43.86,completed,2023-11-11,0,
2234,146,1830,20.54,completed,2023-11-11,0,
2235,308,1015,50.46,completed,2023-11-11,0,
2236,36,514,23.84,completed,2023-11-11,0,
2237,464,1432,69.89,completed,2023-11-11,0,
2238,299,1784,155.81,completed,2023-11-11,0,
2239,2,1451,174.73,completed,2023-11-12,0,
2240,394,462,45.92,completed,2023-11-12,1,
2241,231,1821,10.65,completed,2023-11-12,0,
2242,88,497,20.11,completed,2023-11-12,0,
2243,383,1972,22.64,completed,2023-11-12,0,
2244,459,430,6.3,completed,2023-11-12,0,
2245,213,546,57.21,completed,2023-11-12,0,
2246,298,618,28.86,completed,2023-11-12,0,
2247,166,1529,42.9,completed,2023-11-12,0,
2248,347,1978,14.67,completed,2023-11-12,0,
2249,401,1608,4.7,completed,2023-11-12,0,
2250,307,1890,6.67,completed,2023-11-12,0,
2251,285,1435,45.29,completed,2023-11-12,0,
2252,345,767,32.59,completed,2023-11-12,0,
2253,2,1054,45.97,completed,2023-11-12,0,
2254,244,473,38.87,failed,2023-11-12,0,insufficient_funds
2255,79,1542,44.89,completed,2023-11-12,0,
2256,54,529,56.04,completed,2023-11-12,0,
2257,259,1653,25.29,completed,2023-11-12,0,
2258,445,1872,43.42,completed,2023-11-12,0,
2259,474,993,59.94,completed,2023-11-12,0,
2260,493,607,44.75,completed,2023-11-12,0,
2261,246,99,26.93,completed,2023-11-12,0,
2262,192,195,30.12,completed,2023-11-12,0,
2263,336,43,23.36,completed,2023-11-12,0,
2264,42,1532,36.78,completed,2023-11-12,0,
2265,102,296,80.09,completed,2023-11-12,0,
2266,430,1323,72.77,completed,2023-11-12,0,
2267,346,1443,35.88,completed,2023-11-12,0,
2268,44,149,29.37,completed,2023-11-12,0,
2269,359,173,8.05,completed,2023-11-12,0,
2270,434,327,14.67,completed,2023-11-12,0,
2271,194,1880,8.72,completed,2023-11-12,0,
2272,195,1996,24.85,completed,2023-11-12,0,
2273,24,1541,42.01,completed,2023-11-12,0,
2274,169,835,21.6,completed,2023-11-12,0,
2275,191,1951,22.28,completed,2023-11-12,0,
2276,200,1597,34.14,completed,2023-11-12,0,
2277,296,1788,31.61,completed,2023-11-12,0,
2278,134,1737,37.84,completed,2023-11-12,0,
2279,461,1502,16.94,completed,2023-11-12,0,
2280,389,200,11.26,completed,2023-11-12,0,
2281,147,610,9.87,failed,2023-11-12,0,insufficient_funds
2282,48,802,23.52,completed,2023-11-12,0,
2283,459,460,35.23,completed,2023-11-12,0,
2284,84,990,84.62,completed,2023-11-12,0,
2285,170,345,9.77,failed,2023-11-12,0,card_blocked
2286,135,1359,15.28,completed,2023-11-12,0,
2287,371,1563,47.04,completed,2023-11-12,0,
2288,299,826,33.81,completed,2023-11-12,0,
2289,279,1891,36.87,completed,2023-11-12,0,
2290,193,620,54.19,completed,2023-11-12,0,
2291,108,1720,62.57,completed,2023-11-12,0,
2292,354,506,99.4,completed,2023-11-12,0,
2293,122,141,31.12,completed,2023-11-12,0,
2294,77,1415,66.06,completed,2023-11-12,0,
2295,245,1307,18.02,completed,2023-11-12,0,
2296,357,1665,72.5,completed,2023-11-12,0,
2297,145,1948,18.62,completed,2023-11-12,0,
2298,154,863,8.65,completed,2023-11-12,0,
2299,364,764,65.53,completed,2023-11-12,0,
2300,346,30,34.5,completed,2023-11-13,0,
2301,42,1637,85.9,completed,2023-11-13,0,
2302,95,1376,144.84,completed,2023-11-13,0,
2303,86,1247,62.96,completed,2023-11-13,0,
2304,187,1913,164.32,completed,2023-11-13,0,
2305,435,403,23.51,completed,2023-11-13,0,
2306,22,1461,23.15,completed,2023-11-13,0,
2307,494,1890,36.94,completed,2023-11-13,0,
2308,153,1759,21.97,failed,2023-11-13,0,merchant_limit_exceeded
2309,136,596,117.75,completed,2023-11-13,0,
2310,131,1526,35.81,completed,2023-11-13,0,
2311,85,1070,90.95,completed,2023-11-13,0,
2312,81,346,16.93,completed,2023-11-13,0,
2313,205,994,29.77,completed,2023-11-13,0,
2314,483,1891,45.35,completed,2023-11-13,0,
2315,192,1330,24.24,completed,2023-11-13,0,
2316,472,1405,19.82,completed,2023-11-13,0,
2317,401,1568,30.12,completed,2023-11-13,0,
2318,15,1099,58.79,completed,2023-11-13,0,
2319,93,1594,24.16,completed,2023-11-13,0,
2320,54,45,61.9,completed,2023-11-13,0,
2321,38,1228,132.43,failed,2023-11-13,0,merchant_limit_exceeded
2322,266,352,20.6,completed,2023-11-13,0,
2323,402,1320,33.64,completed,2023-11-13,0,
2324,252,1996,47.6,completed,2023-11-13,0,
2325,45,1593,23.69,completed,2023-11-13,0,
2326,418,709,45.52,completed,2023-11-13,0,
2327,318,1366,125.35,completed,2023-11-13,0,
2328,491,1914,38.09,completed,2023-11-13,0,
2329,289,943,29.48,completed,2023-11-13,0,
2330,154,1365,41.66,completed,2023-11-13,0,
2331,9,207,30.55,completed,2023-11-13,0,
2332,182,1709,46.48,completed,2023-11-13,0,
2333,308,424,31.09,completed,2023-11-13,0,
2334,240,1086,40.29,completed,2023-11-13,0,
2335,89,1684,28.29,completed,2023-11-13,0,
2336,108,1299,18.84,completed,2023-11-13,0,
2337,426,1945,69.4,completed,2023-11-13,0,
2338,456,1137,20.7,completed,2023-11-13,0,
2339,85,552,31.4,completed,2023-11-13,0,
2340,121,247,33.4,completed,2023-11-13,0,
2341,414,1377,21.04,completed,2023-11-13,0,
2342,461,1917,8.13,completed,2023-11-13,0,
2343,375,22,35.72,completed,2023-11-13,0,
2344,113,1217,11.69,completed,2023-11-13,0,
2345,97,1573,20.29,completed,2023-11-13,0,
2346,303,692,20.64,completed,2023-11-13,0,
2347,302,1643,31.41,completed,2023-11-13,0,
2348,179,243,8.18,completed,2023-11-13,0,
2349,417,1605,134.14,completed,2023-11-13,0,
2350,434,1311,15.92,completed,2023-11-13,0,
2351,383,1648,22.69,completed,2023-11-13,0,
2352,438,991,34.55,completed,2023-11-13,0,
2353,348,696,65.27,completed,2023-11-14,0,
2354,231,1443,25.7,completed,2023-11-14,0,
2355,354,725,34.26,completed,2023-11-14,0,
2356,465,1367,26.58,completed,2023-11-14,0,
2357,433,389,28.07,completed,2023-11-14,0,
2358,328,937,20.79,completed,2023-11-14,0,
2359,424,1175,63.44,completed,2023-11-14,0,
2360,144,512,32.13,completed,2023-11-14,0,
2361,257,905,20.83,completed,2023-11-14,0,
2362,291,1247,100.89,completed,2023-11-14,0,
2363,451,1194,5.87,completed,2023-11-14,0,
2364,229,1656,52.84,completed,2023-11-14,0,
2365,391,1667,52.66,failed,2023-11-14,0,card_blocked
2366,163,1790,10.48,failed,2023-11-14,0,insufficient_funds
2367,51,701,24.42,completed,2023-11-14,0,
2368,409,1210,17.09,completed,2023-11-14,0,
2369,191,355,5.9,completed,2023-11-14,0,
2370,3,201,83.27,completed,2023-11-14,0,
2371,133,231,186.03,completed,2023-11-14,0,
2372,444,168,76.07,completed,2023-11-14,0,
2373,99,513,30.95,completed,2023-11-14,0,
2374,225,900,26.26,completed,2023-11-14,0,
2375,274,1386,28.71,completed,2023-11-14,0,
2376,311,415,54.24,completed,2023-11-14,0,
2377,228,667,37.07,completed,2023-11-14,0,
2378,47,51,62.91,completed,2023-11-14,0,
2379,420,998,14.4,completed,2023-11-14,0,
2380,450,1024,48.9,completed,2023-11-14,0,
2381,223,591,18.88,completed,2023-11-14,0,
2382,456,1879,15.9,completed,2023-11-14,0,
2383,159,613,45.97,completed,2023-11-14,0,
2384,128,1903,19.36,completed,2023-11-14,0,
2385,56,434,128.53,completed,2023-11-14,0,
2386,13,180,23.01,completed,2023-11-14,0,
2387,60,965,74.48,completed,2023-11-14,0,
2388,427,312,22.37,completed,2023-11-14,0,
2389,490,1948,22.91,completed,2023-11-14,0,
2390,308,1571,46.11,completed,2023-11-14,0,
2391,467,1666,76.03,completed,2023-11-14,0,
2392,239,1781,65.46,completed,2023-11-14,0,
2393,279,362,22.2,completed,2023-11-14,0,
2394,343,894,35.32,completed,2023-11-14,0,
2395,64,581,46.4,completed,2023-11-14,0,
2396,95,1869,28.8,completed,2023-11-14,0,
2397,33,1101,15.47,completed,2023-11-14,1,
2398,184,924,22.41,completed,2023-11-14,0,
2399,200,1608,23.95,completed,2023-11-14,0,
2400,170,1876,30.02,completed,2023-11-14,0,
2401,385,189,33.99,completed,2023-11-14,0,
2402,277,955,122.41,completed,2023-11-14,0,
2403,286,1350,69.48,completed,2023-11-14,0,
2404,322,1451,29.07,completed,2023-11-14,0,
2405,303,1838,45.92,failed,2023-11-14,0,card_blocked
2406,16,465,20.75,completed,2023-11-14,0,
2407,199,1235,35.41,completed,2023-11-14,0,
2408,377,1507,24.3,completed,2023-11-14,0,
2409,273,290,50.08,completed,2023-11-14,0,
2410,388,1912,23.57,completed,2023-11-14,0,
2411,417,460,21.77,completed,2023-11-14,0,
2412,4,209,31.55,completed,2023-11-15,0,
2413,216,621,19.93,completed,2023-11-15,0,
2414,337,582,13.39,completed,2023-11-15,0,
2415,82,1121,84.81,completed,2023-11-15,0,
2416,390,1551,21.11,completed,2023-11-15,0,
2417,2,593,108.71,completed,2023-11-15,0,
2418,44,706,55.68,failed,2023-11-15,0,insufficient_funds
2419,275,99,27.85,completed,2023-11-15,0,
2420,6,1354,66.29,completed,2023-11-15,0,
2421,225,141,39.58,completed,2023-11-15,0,
2422,276,196,18.49,completed,2023-11-15,0,
2423,467,672,30.63,completed,2023-11-15,0,
2424,484,964,23.32,completed,2023-11-15,0,
2425,44,366,42.83,completed,2023-11-15,0,
2426,35,911,85.86,completed,2023-11-15,0,
2427,110,326,32.68,completed,2023-11-15,0,
2428,343,1617,33.0,completed,2023-11-15,1,
2429,23,1945,26.05,completed,2023-11-15,0,
2430,160,1557,16.56,completed,2023-11-15,0,
2431,186,1964,26.93,completed,2023-11-15,0,
2432,114,1684,8.86,completed,2023-11-15,0,
2433,139,716,44.13,completed,2023-11-15,0,
2434,297,437,87.73,completed,2023-11-15,0,
2435,500,1044,39.41,completed,2023-11-15,0,
2436,427,1631,49.44,completed,2023-11-15,0,
2437,176,327,23.72,completed,2023-11-15,0,
2438,245,1286,61.17,completed,2023-11-15,0,
2439,447,530,10.65,completed,2023-11-15,0,
2440,312,452,10.63,completed,2023-11-15,0,
2441,166,1476,29.32,failed,2023-11-15,0,merchant_limit_exceeded
2442,89,1524,30.95,completed,2023-11-15,0,
2443,54,1855,34.5,completed,2023-11-15,0,
2444,403,1021,77.69,completed,2023-11-15,0,
2445,109,3,101.94,completed,2023-11-15,0,
2446,237,1489,75.18,completed,2023-11-15,0,
2447,295,389,18.76,completed,2023-11-15,0,
2448,117,25,77.97,completed,2023-11-15,0,
2449,369,1090,13.07,completed,2023-11-15,0,
2450,198,1639,58.02,failed,2023-11-15,0,processing_error
2451,258,1542,36.14,completed,2023-11-15,0,
2452,209,1202,75.55,completed,2023-11-15,0,
2453,188,548,185.76,completed,2023-11-15,0,
2454,305,630,22.82,completed,2023-11-15,0,
2455,311,550,50.44,completed,2023-11-15,0,
2456,120,473,29.6,completed,2023-11-15,0,
2457,94,1063,36.13,completed,2023-11-15,0,
2458,47,1999,22.14,completed,2023-11-15,0,
2459,432,535,137.42,completed,2023-11-15,0,
2460,261,848,39.97,completed,2023-11-15,0,
2461,150,1689,19.69,completed,2023-11-15,0,
2462,206,641,28.75,completed,2023-11-15,0,
2463,366,879,41.2,completed,2023-11-15,1,
2464,158,76,33.12,completed,2023-11-16,0,
2465,482,1101,13.88,completed,2023-11-16,0,
